"Round 1","Round 2","Round 3","Round 4","Cell type number","Final cell type","X","Y","CD31...vasculature.Cyc_19_ch_3","CD34...vasculature.Cyc_20_ch_3","Cytokeratin...epithelia.Cyc_10_ch_2","aSMA...smooth.muscle.Cyc_11_ch_2","Podoplanin...lymphatics.Cyc_19_ch_4","CD45...hematopoietic.cells.Cyc_4_ch_2","CD15...granulocytes.Cyc_14_ch_2","CD3...T.cells.Cyc_16_ch_4","CD20...B.cells.Cyc_8_ch_3","CD11c...DCs.Cyc_12_ch_3","CD163...macrophages.Cyc_17_ch_3","CD68...macrophages.Cyc_18_ch_4","CD38...multifunctional.Cyc_20_ch_4","CD56...NK.cells.Cyc_10_ch_4","CD8...cytotoxic.T.cells.Cyc_3_ch_2","CD4...T.helper.cells.Cyc_6_ch_3","CD45RO...memory.cells.Cyc_18_ch_3","FOXP3...regulatory.T.cells.Cyc_2_ch_3"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","822","936","0.181493253","37.65845871","0","2512.515381","77.16918182","0.037728354","0","99.18785095","0","27.03852272","180.3764954","399.3927612","290.9920654","502.7589417","283.5742798","176.3526611","1165.468994","314.1882324"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","842","1111","2.237957716","79.55619812","0","270.3012085","283.1332703","2.222222328","0","55.69428253","0","16.17919159","61.22222137","144.8217773","116.9171448","156.7504883","126.3089294","54.74116898","801.4801025","108.0089951"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","849","950","0.674890161","177.5572815","0","2615.637939","88.46874237","0.065900639","0","114.037178","0","67.02399445","284.9793701","433.1111755","331.690094","675.0581055","334.9043579","226.287262","826.2122192","450.1585083"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","861","267","0.452804148","95.01441193","0","3395.157227","57.79442978","0","0","145.8468018","3.52e-05","84.09468079","505.0628357","442.2575684","256.1487427","397.4129028","135.9605713","93.94791412","598.1849976","327.6143188"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","851","922","0.083958022","24.52823639","0","2584.346924","88.00699615","0","0","92.25587463","0","19.93403244","139.4782562","363.0864563","247.2993469","684.1204224","175.1919098","114.5027466","804.4867554","226.0114899"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","854","358","0","51.68899536","0","4854.051758","36.53721619","0","1.521505356","0","0","27.30630684","160.6616821","415.0585022","262.3988037","354.7167969","184.3227844","0","0","241.1073761"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","848","1277","0.886811018","94.05413055","0","2727.941895","39.32381821","0.010826772","0","67.02657318","0","49.63188934","202.8061066","355.1535339","158.6013794","577.838562","214.0128021","111.3769684","1640.442871","256.2992249"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","839","1306","0.296616256","124.8099365","0","715.4744263","29.1209507","0","0","70.94456482","0","13.79553604","64.88912964","275.4859619","176.3858948","535.4938965","137.2239075","133.7660217","690.1907959","106.8992081"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","852","801","0.210904479","74.82248688","0","2412.120361","71.94759369","0.03465765","0","103.7358398","0","41.11073685","204.3153076","389.7235718","283.3537598","549.8520508","266.5938416","178.7354126","771.0866699","302.3106384"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","876","99","11.98264694","1864.550903","4.253101349","638.3967896","42.45889664","2.783911705","4.834039688","83.05006409","0.001017413","38.28703308","228.6361847","397.6256104","213.9755096","356.4043274","142.7698212","143.2348633","501.0098877","202.7860107"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","855","659","0","0","0","850.4688721","31.12136841","0","0","66.25332642","0","0","0","0","145.7496033","381.1570435","66.22451019","0","0","0"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","867","776","0.343389213","272.0178833","0","1747.737793","91.77877045","0","0","104.9054031","0","67.78063202","298.9780273","439.9843445","241.543396","662.6953735","380.9486084","235.328125","786.4536133","478.7713318"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","874","557","1.428816795","167.4013977","0","2591.966064","53.81800461","1.517813563","6.402249813","84.41662598","0","47.82468796","209.2697906","196.5053406","182.7710876","342.2781067","179.110672","114.4440994","810.3345337","209.5879517"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","880","738","0.197809726","134.9195709","0","1987.709106","94.89151001","0","0","114.5708389","0","38.54551697","202.8610535","434.5496216","276.7618103","642.8504639","298.8340149","204.4952087","656.520874","288.6851501"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","869","1142","0","20.46120262","0","1744.413452","196.8994446","0","0","52.6166954","0","26.00572014","112.2209549","153.4449921","158.6357574","261.4989929","150.3512115","0","1242.236816","56.01353455"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","862","1289","0.065651067","140.408783","0","2357.070801","36.28436661","0","0","90.66485596","0","49.07798386","222.8226318","303.8164673","215.4504852","841.480957","286.1400146","341.8589172","502.7820129","226.7225189"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","899","44","31.80477333","416.7685852","0","2756.71875","24.94735527","0","0","8.545155525","0","9.924584389","81.92831421","486.4066772","278.194458","297.7139893","0","154.8520508","269.7947693","117.0093155"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","880","1430","0.1920591","149.8199463","0","1662.688843","32.01477432","0.061865188","0.459833801","88.23361206","0","24.48661041","151.8291779","340.1985168","189.1892853","885.0563354","319.1191101","316.2409973","853.0618896","221.9455261"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","897","89","92.67028809","1191.724243","0.07994324","1748.179077","42.85277176","0","0.163281962","83.15673065","0","60.54406357","261.4064026","552.7528076","271.750885","387.8211365","189.2277832","151.640976","700.7446289","307.0226746"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","890","820","0.149334058","220.938858","0","2710.914551","112.0064926","0","0","104.3255386","0","32.55496979","249.6174622","525.6356812","290.9094543","598.2915649","335.0010071","198.5246735","1312.560059","388.8962097"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","887","539","1.808924198","133.0342712","0.259547174","3144.034668","34.34241867","5.65600872","0","86.33633423","0.001012439","43.53175354","187.2598572","126.4405289","232.1554413","407.3074341","140.2959747","92.28376007","766.8525391","266.1569519"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","890","929","0","190.8555145","0","2176.988525","108.3871002","0","0","80.49150085","0","34.79773712","137.6357574","295.0373535","220.1669464","464.8758545","165.8888702","110.559227","810.2428589","319.1899719"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","887","675","0","0","0","2935.241943","45.68844604","1.293832541","0","65.71463776","0.018146129","25.44431877","71.47692871","317.2422485","247.7408142","530.6329346","173.1316223","80.96202087","160.814743","332.6282959"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","900","806","0.393950701","197.678772","0","1595.124878","71.42185974","0","0","110.555069","0","64.41796112","298.9741516","394.4633179","197.1645203","711.6500244","242.8167725","199.9308929","626.4859619","374.006134"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","888","1162","0","42.8483963","0","2176.850342","82.60690308","0","0","89.27696991","0","5.976190567","62.04810333","350.536438","273.0296326","456.5680237","178.2001953","111.9897995","730.8571167","101.58358"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","888","1277","0.888307989","98.16397095","0.021387832","642.0351563","47.07651901","0","0.216730043","87.06511688","0","84.75617981","254.7062683","284.0480042","164.7908783","643.8816528","268.3821411","176.9125519","683.1734619","333.4567566"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","893","989","0","54.75716782","0","2870.598633","68.27655792","0","0","86.98313904","0","31.57672882","185.9342346","57.73187256","255.2276611","745.4856567","275.2411499","53.16357422","216.6441803","308.291748"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","906","917","0","0","0","2120.429199","78.80363464","0","0","76.99430084","0","76.99318695","595.7531128","421.137146","202.3220978","382.4164734","197.9396973","29.19509888","647.9009399","332.2022095"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","904","1057","0","116.9525757","0","2686.020508","49.43432999","0","0","59.05944061","0","0","0","3.027810812","190.0808716","379.865387","171.1699066","21.2777729","0","251.2156219"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","918","258","0.058596071","102.9460373","0","2477.377441","60.10178757","0","0","114.8166199","0.000113","56.50750351","285.0240479","346.3669128","225.3133087","397.5719299","112.5972137","129.7291412","739.3792725","309.6751709"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","903","1289","0","27.13468742","0","910.3551636","40.67870712","0","0","68.38825989","0","34.39277649","128.7945862","227.4906006","167.6305542","518.2889404","146.9917297","56.93905258","786.3679199","255.571106"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","904","1315","0","295.7405396","1.36570704","1420.635742","34.75521469","0","1.695669651","77.99635315","3.82e-05","0","187.0148773","0","132.1968994","342.4053345","207.3781891","128.6857758","1862.336914","198.0033875"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","925","952","0","183.1766815","0","3040.024902","100.692688","0","0","0","0.001922113","93.22711182","398.519165","330.8497314","228.0644989","487.9005127","284.407135","0","0","471.7860413"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","927","324","0","105.0368347","0","1598.98645","23.44533348","615.5584106","0","0","0","0","244.7354889","163.2108307","125.2537918","288.6676331","84.09223938","0","0","126.0778046"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","936","81","0","615.168457","0","1007.938171","41.61880875","4.182620525","0","73.85260773","0.078776054","37.65530777","126.0838242","169.4463959","170.8864136","341.1619263","126.9495621","53.76174164","386.9379578","238.0998383"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","931","926","2.981829166","95.32222748","0","3145.252686","241.7680206","0","0","109.1217422","0","68.27740479","831.336792","727.5505981","266.1914063","730.6281128","235.251358","174.7867889","885.232605","324.2386475"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","922","1115","0.160721287","122.9627609","0","2200.577393","53.27793121","0.024304194","0","79.75813293","0","24.34300232","132.7126617","295.0807495","259.8526001","521.0380249","164.1587677","117.9772644","558.7620239","211.8228149"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","954","228","0.514454007","92.94471741","0.291781873","3556.456543","68.88624573","2.870747089","0.319062084","103.3797455","0","43.20132828","215.5837708","303.6232605","230.976059","501.6557922","160.9039917","89.15340424","395.309021","262.9353638"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","952","273","43.6844368","186.2098083","9.848567963","1586.058716","32.21352386","2.997295618","5.416202068","47.83237076","0.466114014","156.0259857","288.0887451","67.0749054","126.9095917","140.6066437","111.8577728","72.04706573","274.451416","265.5246277"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","921","1273","28.46182442","376.5673523","14.83563137","3238.767334","57.31760406","2.570519686","0.029162249","97.99947357","0.093849413","309.2783813","566.2539673","248.208374","260.5254517","394.5074158","270.0519714","228.5132599","1664.281494","642.0773926"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","954","308","0.893419087","190.5541077","0.308639407","1923.052124","52.80199432","0","13.19745922","109.2120132","1.43e-05","15.1311636","37.25811005","359.8237","236.3903351","498.4672241","148.5648346","134.2683716","1106.791016","145.3130798"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","946","769","0","0","0.50648278","1969.719604","40.40446472","0","0.595796108","76.83087921","0","6.167223454","153.8449097","255.3613586","147.139801","487.1596069","187.6124573","41.01169205","279.5053406","259.2598267"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","940","741","1.136999726","153.3150024","0","2802.84082","81.28799438","0.013667426","0","108.5597153","0","88.83631897","784.8425293","240.6882477","258.0211487","504.263916","295.9176636","162.3462372","641.5083008","415.3748779"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","956","795","30.0645504","980.598877","0","785.3989868","188.6805115","21.8624897","0","337.6541138","0.211544842","184.8327026","0","152.4273987","273.1709595","375.3383484","232.6849518","733.2714844","1429.179443","197.9869995"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","970","284","26.2169323","165.243927","4.429009438","2212.393799","41.57096863","2.669353247","1.664173365","120.3389435","0.383368164","83.24442291","224.2897339","180.1169739","155.3085022","231.7226105","118.7238388","180.7638397","544.4397583","212.3062897"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","956","909","293.4602356","351.618103","0","3208.619629","2022.527466","0","0","77.75725555","0","53.07105255","295.2019958","136.6250153","273.0667419","467.7079468","97.64094543","44.19020081","493.4598999","286.5420227"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","946","1277","36.08819962","48.06852722","21.65926361","2302.488525","64.19860077","0.12246193","0","98.91243744","0","360.2385864","672.6383057","218.9086304","245.8800812","398.5894775","218.3236084","173.8604126","520.9067383","716.4536743"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","963","372","17.74037361","96.49393463","0","1071.011597","84.42645264","58.78069687","0","218.8013916","1.20132792","744.5276489","3498.984375","2462.115479","79.16294098","372.9140625","0","570.3099365","2055.416016","365.5036316"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","959","1312","0","0","0","1724.21106","22.2904129","0.033520114","0","60.62987137","0","20.31915283","99.91542053","155.9128265","149.5892944","682.7417603","203.2532806","122.2119904","179.3365784","133.0294952"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","977","532","0","0","0","2297.388916","36.5876236","10.30295753","0","92.93710327","0","86.37523651","310.855957","323.6044617","189.9621429","469.8194275","224.7851715","114.4411621","419.2971191","289.61203"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","976","236","0","48.38237762","0","2244.98877","44.53483963","0","0","11.16149998","0.006392536","88.01027679","88.67468262","211.029541","153.7937622","277.1164551","0","82.65281677","11.49046612","199.9530487"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","962","1148","0.170393035","310.8147888","0","1466.090332","357.9173889","0","0","80.20287323","0","30.55636597","158.6109619","222.6669769","236.6239166","305.9967041","210.3245544","123.7164001","1468.15271","227.1407318"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","963","753","0.603071928","322.5117188","0","2489.165771","82.71139526","0.214227974","0","94.78253937","0","27.49555397","365.9668579","100.8601456","263.3548889","556.9255981","196.4818115","128.5222321","1160.563477","159.717865"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","969","936","12.65866566","128.8059845","0","2143.764648","311.6486206","0","0","19.07704353","0.060747862","145.8542786","470.5219421","153.70401","167.2652283","528.4324341","171.716507","0","11.20113182","519.7973022"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","972","1296","2.789810419","1067.6427","0.046906918","589.0826416","53.2975502","0","0","73.44786835","0","147.8791809","379.0181274","187.9170685","109.5818329","323.206665","215.0607147","100.6448898","714.5529175","427.4786072"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","977","1324","0.505955398","342.6035156","0.000269","2751.030762","49.08810425","0.081262335","0","89.79399109","0","95.19768524","320.3375244","277.4740295","227.6209717","596.2003174","263.8696594","160.1847534","1103.082886","344.3126526"
